지역명(쿼리용),지역평균고도,강수계속시간,최다강수량(1H),일강수량,최대풍속,평균기온,전일침수발생여부,침수발생여부(지도학습용)
,267,23.42,8.5,59,3,9.3,0,0
,267,5.75,2.9,3,2.8,12.1,0,0
,267,0,0,0,4.4,14.6,0,0
,267,0,0,0,5.1,14.9,0,0
,267,0,0,0,3.8,15.7,0,0
,267,0,0,0,4.8,15.4,0,0
,267,0,0,0,4.3,16.2,0,0
,267,0,0,0,3.6,19.2,0,0
,267,1.42,0,0,4,20.4,0,0
,267,14.83,6.5,12,5.2,15.1,0,0
,267,3.62,0.9,1,5.3,11.2,0,0
,267,0,0,0,5.9,14.1,0,0
,267,0,0,0,4.8,18.3,0,0
,267,13.83,4,22,3.9,16.6,0,0
,267,0,0,0,3.7,19.2,0,0
,267,0,0,0,2.7,17.5,0,0
,267,0,0,0,3.6,15.7,0,0
,267,0,0,0,5.4,15.4,0,0
,267,0,0,0,3.5,16.1,0,0
,267,21,4,32,2.9,14.2,0,0
,267,8.25,0.2,0.5,3.9,15.8,0,0
,267,0,0,0,3.4,18.2,0,0
,267,0.75,0,0,3.4,23.2,0,0
,267,17.07,35,45,6.1,22.3,0,0
,267,19.75,19.5,83,8,20.9,0,0
,267,13.33,2,6.5,2.7,16.3,0,0
,267,0,0,0,2.9,17.6,0,0
,267,0,0,0,2.8,17,0,0
,267,0,0,0,3.5,17.8,0,0
,267,9.5,4,12.5,3.1,18.1,0,0
,267,3.5,3.5,6.5,5,17.3,0,0
,267,0,0,0,5.4,18.3,0,0
,267,0,0,0,4.5,19.7,0,0
,267,0,0,0,4,21.8,0,0
,267,0,0,0,4.1,20.3,0,0
,267,0,0,0,4.3,22.3,0,0
,267,3,1,1,4.4,21.4,0,0
,267,2.25,0,0,4.4,20.2,0,0
,267,0,0,0,3.6,20.9,0,0
,267,0,0,0,4.3,23.8,0,0
,267,0,0,0,4.5,23.4,0,0
,267,0,0,0,4.2,24,0,0
,267,0,0,0,4.4,22.6,0,0
,267,0,0,0,4,23.7,0,0
,267,0,0,0,4,23,0,0
,267,0,0,0,4.1,22.2,0,0
,267,0,0,0,3.7,21.9,0,0
,267,5,0.5,0.5,3.5,23.7,0,0
,267,4.67,0.5,0.5,2.9,21.3,0,0
,267,5.42,4.5,5,4.3,20.2,0,0
,267,1.08,0,0,4.7,21.3,0,0
,267,0.33,0,0,5.1,22,0,0
,267,7.08,19.5,29,3.7,21.6,0,0
,267,4.17,11.5,16.5,2.7,21.7,0,0
,267,0,0,0,2.8,22.5,0,0
,267,0,0,0,3.9,22.8,0,0
,267,0,0,0,4,24.8,0,0
,267,0,0,0,3.6,22.4,0,0
,267,0,0,0,4.2,22.7,0,0
,267,0,0,0,4.4,23.7,0,0
,267,0,0,0,4.3,25,0,0
,267,0,0,0,4.4,24.5,0,0
,267,0,0,0,3.7,25.2,0,0
,267,0,0,0,3.2,27.1,0,0
,267,20.17,18.5,71.5,5.7,22.3,0,0
,267,8.83,0.5,1,4.5,22.3,0,0
,267,7.5,22.5,26.5,4.3,23.3,0,0
,267,7.67,4.5,6.5,3.2,24.7,0,0
,267,4.33,9.9,14.5,5.1,24.4,0,0
,267,19.25,20.5,83.5,2.3,21.9,0,0
,267,21.58,25,59.5,2.9,22.6,0,0
,267,1.58,0.1,0.1,2.6,27.4,0,0
,267,0,0,0,3.9,27.3,0,0
,267,2.67,0.5,0.5,3,25.3,0,0
,267,0,0,0,3.4,23.9,0,0
,267,0,0,0,2.3,23.7,0,0
,267,0,0,0,2.8,23.3,0,0
,267,17.58,9.5,14,1.8,20.8,0,0
,267,8.67,9.5,16.5,1.6,23.7,0,0
,267,10.58,1,3,3.9,26.8,0,0
,267,6.08,0.5,1,3.6,26.6,0,0
,267,0,0,0,3.4,27.3,0,0
,267,0.33,0,0,4.2,27.9,0,0
,267,0,0,0,3.7,28.3,0,0
,267,0,0,0,3.6,28.7,0,0
,267,0,0,0,4.1,28.1,0,0
,267,0,0,0,4.1,28.2,0,0
,267,0,0,0,3.2,28.7,0,0
,267,0,0,0,3.3,29.5,0,0
,267,0,0,0,3.6,30.6,0,0
,267,0,0,0,3.7,31.8,0,0
,267,0,0,0,4,31.7,0,0
,267,0,0,0,4,31.4,0,0
,267,0,0,0,3.8,30.1,0,0
,267,0,0,0,3.4,30.1,0,0
,267,0,0,0,3.7,30.9,0,0
,267,1.83,7.5,7.5,3.6,29.5,0,0
,267,0,0,0,2.9,31.3,0,0
,267,0,0,0,2.4,31.7,0,0
,267,0,0,0,3.6,32.6,0,0
,267,0,0,0,4,33.6,0,0
,267,0,0,0,3.2,33.7,0,0
,267,0,0,0,4.2,33.1,0,0
,267,0,0,0,4.6,31.1,0,0
,267,2.5,2,2,4.9,30,0,0
,267,3.83,4.5,6.5,4.4,30.5,0,0
,267,0,0,0,3.7,30.5,0,0
,267,0,0,0,4.6,31,0,0
,267,3.5,1.5,2,4.2,28.8,0,0
,267,0,0,0,3.6,30.7,0,0
,267,0,0,0,3.3,31,0,0
,267,2,5,5,3.7,30.6,0,0
,267,1.58,1,1,3.2,30.5,0,0
,267,0,0,0,4,31.7,0,0
,267,0.92,1,1,5.8,31.7,0,0
,267,0,0,0,3,29.9,0,0
,267,0,0,0,3.5,27.2,0,0
,267,0,0,0,3.8,26.7,0,0
,267,0,0,0,3.3,28.2,0,0
,267,0.33,0,0,5.1,29.1,0,0
,267,6.5,3,5,7.1,26.6,0,0
,267,0,0,0,3.2,30.7,0,0
,267,9.42,1.6,3,2.8,29.4,0,0
,267,16.25,1.5,7.5,4.2,24.4,0,0
,267,0,0,0,5.3,25.2,0,0
,267,4.67,1.3,2,3.8,23.2,0,0
,267,15.17,4,19.5,2.1,22.7,0,0
,267,12.92,43.5,96.5,3.7,23.7,0,0
,267,10.92,21.5,42,4.5,25.2,0,0
,267,6.25,7.5,9.5,3.7,25.3,0,0
,267,5.08,0.1,0.1,3.7,25.6,0,0
,267,0,0,0,2.3,25.5,0,0
,267,0,0,0,2.8,25.1,0,0
,267,10.83,20,34.5,5.5,23.3,0,0
,267,0,0,0,5.2,23.2,0,0
,267,0,0,0,5.7,24,0,0
,267,0.75,1,1,5,24.1,0,0
,267,1.58,0.5,0.5,4.3,22,0,0
,267,0,0,0,3.9,21.7,0,0
,267,0,0,0,2.8,22.2,0,0
,267,0,0,0,2.7,22.9,0,0
,267,0,0,0,2.4,21.6,0,0
,267,0,0,0,3.2,22.8,0,0
,267,0,0,0,2.4,23.5,0,0
,267,1.75,0.5,0.5,2.6,23.5,0,0
,267,4.75,0.1,0.2,2.4,23.3,0,0
,267,14.33,1,2,3.7,22.2,0,0
,267,1.83,0.1,0.1,3.8,22.3,0,0
,267,0,0,0,3.4,22,0,0
,267,6.83,0.1,0.2,2.9,22.1,0,0
,267,10.92,2,5,2.9,19,0,0
,267,11.83,6.5,18,2.3,19.4,0,0
,267,1,6.5,6.5,5.3,20.8,0,0
,267,1.5,0,0,4.3,19.4,0,0
,267,0,0,0,4.4,17.6,0,0
,267,0,0,0,2.2,17.8,0,0
,267,0,0,0,2.7,19.4,0,0
,267,0,0,0,2.4,18.9,0,0
,267,0,0,0,2.1,17.5,0,0
,267,0,0,0,2.4,20.2,0,0
,267,0,0,0,5.5,17.6,0,0
,267,0.58,0,0,6.1,15.4,0,0
,267,0,0,0,4.1,15.9,0,0
,267,0,0,0,4,17.3,0,0
,267,0,0,0,2.4,19.3,0,0
,267,17.17,8,36.5,3.2,16.9,0,0
,267,12.67,10.5,55.5,5.3,18,0,0
,267,0,0,0,3.6,16.4,0,0
,267,0,0,0,2.7,14.8,0,0
,267,0.42,0,0,2.7,15.3,0,0
,267,2.67,5.5,7,4.7,12,0,0
,267,0,0,0,5.6,9.7,0,0
,267,0,0,0,3.2,10.9,0,0
,267,0,0,0,2.9,12.5,0,0
,267,0,0,0,3.1,13.2,0,0
,267,0,0,0,3.5,15.2,0,0
,267,0,0,0,3,14.5,0,0
,267,0,0,0,3.6,12.4,0,0
,267,0,0,0,2.7,12.7,0,0
,267,0,0,0,3.8,13.1,0,0
,267,0,0,0,3,13.4,0,0
,267,0,0,0,2.9,13.4,0,0
,267,0,0,0,2.6,14,0,0
,267,3,5,5,5,12.2,0,0
,267,0,0,0,3.4,12.5,0,0
,267,0,0,0,1.6,13.8,0,0
,267,8.58,6,11,5.4,12.2,0,0
,267,0,0,0,5.8,8.7,0,0
,267,4.67,2.5,5.5,5.9,8.3,0,0
,267,0.83,0,0,5.3,7.2,0,0
,267,1.58,0,0,3.5,6.1,0,0
,267,1.58,0,0,4.1,7.4,0,0
,267,0,0,0,3.6,8.4,0,0
,267,0,0,0,2.5,10.6,0,0
,267,0,0,0,4,11.2,0,0
,267,0,0,0,3.4,11.6,0,0
,267,0,0,0,2.3,11.9,0,0
,267,0,0,0,2.6,12.2,0,0
,267,11,0,2,2.8,12.8,0,0
,267,24,0,64,5,11.8,0,0
,267,3.5,0,1,5.6,12.1,0,0
,267,1.08,0,0,3.3,11.9,0,0
,267,2.33,0,0,3.7,8.1,0,0
,267,0,0,0,3.3,8.1,0,0
,267,0,0,0,3,8.8,0,0
,267,0,0,0,3.1,9.8,0,0
,267,0,0,0,2.4,9.7,0,0
,267,0,0,0,4,8.8,0,0
,267,0,0,0,3.7,4.9,0,0
,267,0,0,0,3.1,6.1,0,0
,267,0,0,0,4.4,6.5,0,0
,267,0.83,0,0.2,4.2,6.5,0,0
,267,3.83,0,1,4.5,5.8,0,0
,267,0,0,0,5.6,2.3,0,0
,267,0,0,0,3.7,1.9,0,0
,267,4.33,0,10.9,3.3,2.6,0,0
,267,0,0,0,1.9,4.8,0,0
,267,0,0,0,1.9,6.3,0,0
,267,0,0,0,3.7,7.1,0,0
,267,0,0,0,3.7,5,0,0
,267,0.67,0,0,3.3,3.5,0,0
,267,0,0,0,3.3,2.7,0,0
,267,0,0,0,2.5,5.5,0,0
,267,0,0,0,2.2,8.2,0,0
,267,13.25,0,9.5,3.2,11.5,0,0
,267,6.75,0,5,5.6,6.7,0,0
,267,0,0,0,4,0,0,0
,267,1.25,0,0,5.7,2.4,0,0
,267,0,0,0,5.9,-7.3,0,0
,267,0,0,0,5.5,-8.3,0,0
,267,0,0,0,3.4,-7.2,0,0
,267,0,0,0,2.9,-2.5,0,0
,267,0,0,0,3.9,0.2,0,0
,267,0,0,0,4,-1.9,0,0
,267,9,0,1.3,5.8,-2.2,0,0
,267,0,0,0,3.5,-4.4,0,0
,267,0,0,0,2.1,-2.4,0,0
,267,6.25,0,0.3,1.7,0,0,0
,267,0.67,0,0.3,4.3,1.6,0,0
,267,0,0,0,4.1,2.6,0,0
,267,0,0,0,3.3,4,0,0
,267,0,0,0,2.4,3.4,0,0
,267,0,0,0,2.6,5.6,0,0
,267,0,0,0,3.6,6.9,0,0
,267,0,0,0,5.7,2.4,0,0
,267,0,0,0,3.6,-2.3,0,0
,267,0,0,0,2.7,0.6,0,0
,267,0,0,0,4.5,-1.5,0,0
,267,0,0,0,5.8,-10.1,0,0
,267,0,0,0,4.4,-10.5,0,0
,267,0,0,0,5.5,-7.6,0,0
,267,0,0,0,3.1,-6.8,0,0
,267,0,0,0,3.4,-5.4,0,0
,267,0,0,0,4.3,-5,0,0
,267,0,0,0,3.6,-4.9,0,0
,267,0,0,0,2.9,-3.5,0,0
,267,0,0,0,3,-1.1,0,0
,267,0,0,0,4.3,-2.8,0,0
,267,0,0,0,3.2,-2.8,0,0
,267,0,0,0,4.7,-1.9,0,0
,267,0,0,0,6.5,-3.5,0,0
,267,0,0,0,3.5,-4.7,0,0
,267,0,0,0,3.8,-0.6,0,0
,267,0,0,0,2.6,2.4,0,0
,267,0,0,0,3.5,2.8,0,0
,267,0,0,0,3.2,1.2,0,0
,267,0,0,0,2.5,1.4,0,0
,267,1,0,0,6.1,-1.7,0,0
,267,3.75,0,0,4.3,-5.2,0,0
,267,2.83,0,0,5,-0.3,0,0
,267,0,0,0,4.5,0.6,0,0
,267,0,0,0,3,3.6,0,0
,267,0,0,0,5.5,-1.4,0,0
,267,2.75,0,0,4.3,-1.2,0,0
,267,0,0,0,4.4,1.7,0,0
,267,0,0,0,5.1,2,0,0
,267,0,0,0,3.5,0.1,0,0
,267,0,0,0,5.5,-1.2,0,0
,267,0,0,0,4.4,-2.5,0,0
,267,0,0,0,3.7,-0.1,0,0
,267,1.5,0,0,6.8,1.2,0,0
,267,0,0,0,3.7,-0.2,0,0
,267,0,0,0,3.8,1.8,0,0
,267,0,0,0,4.7,-2,0,0
,267,2.25,0,0.3,4.9,-2.1,0,0
,267,0.42,0,0,1.8,1.4,0,0
,267,19.67,0,16,4,3.3,0,0
,267,0,0,0,4.9,-0.6,0,0
,267,0,0,0,2.9,2.8,0,0
,267,0,0,0,3.1,5.1,0,0
,267,4.17,0,0.5,5.5,-2.1,0,0
,267,0,0,0,4.7,-6.1,0,0
,267,0,0,0,4.9,-5.4,0,0
,267,0,0,0,3.6,-5,0,0
,267,0,0,0,4.9,-3,0,0
,267,2.25,0,0,4.3,-0.6,0,0
,267,0,0,0,5.1,-2.1,0,0
,267,0,0,0,3.2,-0.5,0,0
,267,14.83,0,2.2,4,-0.8,0,0
,267,3.42,0,0.2,4.6,-2.7,0,0
,267,0,0,0,4.2,-1.8,0,0
,267,0,0,0,2.8,0.9,0,0
,267,11.58,0,4.6,3.9,1.4,0,0
,267,2.33,0,0,4.1,1.7,0,0
,267,0,0,0,3.4,2.4,0,0
,267,0,0,0,3.7,4,0,0
,267,0,0,0,2.9,6.8,0,0
,267,0,0,0,4.9,6.3,0,0
,267,0,0,0,4.8,4.7,0,0
,267,0,0,0,4.9,5.2,0,0
,267,0,0,0,4.3,7.8,0,0
,267,0,0,0,4.7,6.6,0,0
,267,0,0,0,4.4,6.6,0,0
,267,0,0,0,3.3,7.8,0,0
,267,0,0,0,3.3,9.4,0,0
,267,0,0,0,4.7,9.9,0,0
,267,0,0,0,3.9,8.4,0,0
,267,0,0,0,4.3,8.4,0,0
,267,0,0,0,5.1,7,0,0
,267,0,0,0,4.2,6.1,0,0
,267,0,0,0,3,7.2,0,0
,267,0,0,0,2.9,10.1,0,0
,267,1.5,0,0,4.3,6.6,0,0
,267,0.92,0,0,6,3.9,0,0
,267,0.58,0,0,7.2,3.5,0,0
,267,0.5,0,0,3.8,5,0,0
,267,4.58,0,3.5,5.4,5.5,0,0
,267,0,0,0,5.1,4.3,0,0
,267,0,0,0,4.4,6.3,0,0
,267,0,0,0,4.7,7.1,0,0
,267,0,0,0,3.3,10,0,0
,267,9.92,0,16.5,3.9,10.3,0,0
,267,6.5,0,3.3,5.5,7.1,0,0
,267,0,0,0,5,3.3,0,0
,267,1.75,0,1.7,6.3,3.3,0,0
,267,0,0,0,4.9,4.3,0,0
,267,0,0,0,5.1,7.3,0,0
,267,0,0,0,4.7,11.4,0,0
,267,0,0,0,6.4,11.6,0,0
,267,0,0,0,4.8,9.4,0,0
,267,0,0,0,4.7,9.2,0,0
,267,14.67,0,1.8,6.3,5.2,0,0
,267,3.67,0,0,5.5,4.4,0,0
,267,0,0,0,5.8,5.5,0,0
,267,0,0,0,6.1,6.7,0,0
,267,0,0,0,5,7.6,0,0
,267,0,0,0,5,9.2,0,0
,267,2.83,0,0,5.4,11.4,0,0
,267,4,0.6,0.8,2.8,9.3,0,0
,267,0,0,0,4.8,12.6,0,0
,267,0,0,0,5.2,11.6,0,0
,267,8.42,3.8,17.4,4.4,9.2,0,0
,267,15.5,1.9,5.6,3.1,7.1,0,0
,267,0,0,0,4.7,9.5,0,0
,267,0,0,0,5.1,11.4,0,0
,267,0,0,0,5,11.8,0,0
,267,6.25,1.3,1.7,7.3,9.6,0,0
,267,0,0,0,4.7,11.6,0,0
,267,0,0,0,4.1,14.9,0,0
,267,0,0,0,4.9,15.3,0,0
,267,0.92,0,0,5.3,12.6,0,0
,267,0,0,0,3.2,13.8,0,0
,267,4.25,0.7,1.2,4.5,14.3,0,0
,267,3.33,0.2,0.3,4.2,14.8,0,0
,267,0,0,0,4.2,19.3,0,0
,267,0.75,0,0,3.8,20.4,0,0
,267,7.67,1.9,4.1,4.5,19.5,0,0
,267,12.5,2.7,11.3,3.6,13.2,0,0
,267,14.17,1.9,4.9,3.5,8.4,0,0
,267,0,0,0,3.6,11.6,0,0
,267,1.75,0,0,3.7,12.9,0,0
,267,0,0,0,2,13,0,0
,267,0,0,0,4.2,15.5,0,0
,267,0,0,0,4.8,16.4,0,0
,267,0,0,0,5.1,17.1,0,0
,267,0,0,0,4.4,17.9,0,0
,267,0,0,0,4.1,19.5,0,0
,267,0,0,0,5.3,19.2,0,0
,267,0.17,0,0,5.3,14.5,0,0
,267,0,0,0,5,15,0,0
,267,0,0,0,5.1,15.6,0,0
,267,0,0,0,4.5,16.6,0,0
,267,0,0,0,4.1,17.8,0,0
,267,0,0,0,3.9,20.3,0,0
,267,0,0,0,3.1,21.6,0,0
,267,0.17,0,0,4.9,18.7,0,0
,267,0,0,0,4.1,19.6,0,0
,267,0,0,0,3.9,20.7,0,0
,267,0,0,0,4.1,23.5,0,0
,267,0,0,0,3.2,23.6,0,0
,267,0.25,0,0,4.8,22.8,0,0
,267,18.08,4.2,22,2.7,19.4,0,0
,267,3.67,6.1,8.7,6.1,16.4,0,0
,267,0,0,0,5.9,17.2,0,0
,267,0,0,0,5.4,19.5,0,0
,267,0,0,0,3.5,22.1,0,0
,267,0,0,0,4.1,24.2,0,0
,267,0,0,0,4.2,23.4,0,0
,267,0,0,0,4.5,24.5,0,0
,267,13.83,1.7,7.1,5.3,17.8,0,0
,267,0,0,0,4.9,18.1,0,0
,267,0,0,0,4.9,20.3,0,0
,267,3.33,0,0,5.4,19.6,0,0
,267,0,0,0,5.4,19.1,0,0
,267,0,0,0,4.2,18.9,0,0
,267,0,0,0,4.6,21.1,0,0
,267,0,0,0,5,23.1,0,0
,267,0,0,0,4.4,22.6,0,0
,267,0,0,0,4.3,23,0,0
,267,9.58,3.4,7.5,4.1,21.2,0,0
,267,12.75,12.1,35.3,3.5,20,0,0
,267,0,0,0,4,21.9,0,0
,267,3.5,1.6,2.5,4,21.6,0,0
,267,8.92,3.5,9.5,2.4,18.4,0,0
,267,0,0,0,3,20.5,0,0
,267,0,0,0,4.6,21.5,0,0
,267,0,0,0,4,23,0,0
,267,0,0,0,4.2,23,0,0
,267,0.58,2.1,2.1,5.3,21.9,0,0
,267,0,0,0,4.7,22,0,0
,267,0.33,0,0,4.1,21.7,0,0
,267,11.33,7.8,13.8,4,20.8,0,0
,267,2.08,0.2,0.2,4.1,21.4,0,0
,267,0,0,0,4.2,22.7,0,0
,267,0.92,0.2,0.2,3.7,22.1,0,0
,267,0,0,0,2.9,24.2,0,0
,267,0,0,0,4.4,25,0,0
,267,0,0,0,4.1,25.2,0,0
,267,0,0,0,4.2,25.6,0,0
,267,1.67,0,0,3.1,25.5,0,0
,267,3.33,1.3,1.4,3.5,25.5,0,0
,267,2.75,0,0,3.8,24.7,0,0
,267,8.75,0.5,1.5,3.2,23.1,0,0
,267,0.17,0,0,4.5,23.9,0,0
,267,0,0,0,5.2,23.9,0,0
,267,0,0,0,4.3,24.4,0,0
,267,0,0,0,3.8,24.1,0,0
,267,0,0,0,4.5,25.4,0,0
,267,0.83,0,0,4.3,27.6,0,0
,267,0,0,0,3.9,29.7,0,0
,267,0,0,0,3.3,26.7,0,0
,267,0,0,0,3.3,25.1,0,0
,267,0,0,0,3.1,25,0,0
,267,10.83,2.7,8.5,3.3,22.7,0,0
,267,10.92,1.6,2.9,2.8,21.9,0,0
,267,0,0,0,4.4,23.6,0,0
,267,0.33,0,0,3.9,24.9,0,0
,267,0,0,0,3.8,25.9,0,0
,267,6.83,4.3,7.7,3,23.8,0,0
,267,2,4.4,6.3,3.4,24.7,0,0
,267,0.42,0.7,0.7,2.9,25.6,0,0
,267,0,0,0,3.2,26.9,0,0
,267,0.25,0,0,4.6,28.6,0,0
,267,7.33,0.8,1.1,3.6,28,0,0
,267,12.33,1.6,6.2,4.4,25.1,0,0
,267,1.25,0.1,0.1,3.6,26.7,0,0
,267,0,0,0,3.6,28.1,0,0
,267,11.75,0.6,1,3.4,26.5,0,0
,267,12.38,5.1,9.7,3.4,26.3,0,0
,267,19,20.7,60,4.5,25.1,0,0
,267,3.5,0.6,0.6,3.9,28.4,0,0
,267,15.42,11.3,25.6,4.8,26.1,0,0
,267,0.75,0.5,0.5,5,27.5,0,0
,267,3.08,0.8,1.2,5.9,28.1,0,0
,267,14.92,26.3,62.3,5.3,25.8,0,0
,267,8.75,11.3,26.9,4.6,26.3,0,0
,267,0,0,0,3,28.4,0,0
,267,1.08,3,3,4.5,29.4,0,0
,267,1.67,8.3,8.6,3.3,28.3,0,0
,267,0,0,0,3.2,30.5,0,0
,267,0,0,0,2.8,31.6,0,0
,267,10.42,2.3,8,2.8,26.9,0,0
,267,0.25,0,0,3.6,28.9,0,0
,267,0,0,0,4.1,29.8,0,0
,267,0,0,0,3.4,31.5,0,0
,267,4.08,5.7,6.7,4.1,30.4,0,0
,267,17.92,12.3,56.2,2.3,26.6,0,0
,267,0.25,6.4,6.4,4.7,29.2,0,0
,267,0,0,0,3.1,30.4,0,0
,267,9.75,8.1,16.2,2.7,25.9,0,0
,267,1.5,0.1,0.1,5,25.9,0,0
,267,0.25,0,0,4.6,25.9,0,0
,267,0,0,0,3.2,25.6,0,0
,267,0,0,0,2.7,26.3,0,0
,267,0,0,0,3.2,28.2,0,0
,267,4.92,0.5,1.3,3.2,27,0,0
,267,0,0,0,4.4,26.9,0,0
,267,0,0,0,4.4,26.2,0,0
,267,0,0,0,3.5,24.1,0,0
,267,0,0,0,4,25,0,0
,267,0,0,0,4,26.4,0,0
,267,6.17,16.7,20,2.5,25.7,0,0
,267,0,0,0,4.3,26.1,0,0
,267,3.33,29.4,36.9,7.5,23.4,0,0
,267,2,0.2,0.2,5,22.6,0,0
,267,0,0,0,4.7,23.5,0,0
,267,0,0,0,2.9,23.7,0,0
,267,0,0,0,3.5,24.4,0,0
,267,2.33,0,0,3.8,24.1,0,0
,267,11.58,6.8,22.7,4.5,22.8,0,0
,267,9.17,18.4,36.4,5,23,0,0
,267,7.08,2.1,2.4,3.4,25.3,0,0
,267,17.92,0.6,2.8,11.8,25.7,0,0
,267,0.58,0,0,4.8,24.7,0,0
,267,2.17,0,0,3.6,25.1,0,0
,267,19,11,63.2,4,23.8,0,0
,267,6.67,2.6,7.6,4.7,24.3,0,0
,267,10.5,1.4,3.9,4.8,21,0,0
,267,0.83,0.1,0.1,3.5,23.3,0,0
,267,3,0.3,0.3,2.9,22.4,0,0
,267,0,0,0,4.1,24.2,0,0
,267,0,0,0,4.5,24.5,0,0
,267,0,0,0,4.4,23.5,0,0
,267,0,0,0,4.9,21,0,0
,267,0,0,0,4.3,19.5,0,0
,267,0,0,0,3.5,19.6,0,0
,267,0,0,0,3.7,19.6,0,0
,267,6.33,0.2,0.4,6.4,18.6,0,0
,267,0,0,0,5,20,0,0
,267,0,0,0,3.5,19.8,0,0
,267,0,0,0,3,20.9,0,0
,267,0,0,0,3.3,22.9,0,0
,267,0,0,0,3.1,22.9,0,0
,267,0,0,0,3.3,23.7,0,0
,267,0,0,0,4,22.6,0,0
,267,0,0,0,3.4,22.4,0,0
,267,0,0,0,4.4,23.1,0,0
,267,14.17,4.6,23.1,5.5,21.6,0,0
,267,8.33,2,4.6,4.9,22.4,0,0
,267,0,0,0,3.9,22.4,0,0
,267,3.13,0.5,0.6,4.6,18.7,0,0
,267,0,0,0,4.8,18.1,0,0
,267,17.17,5.6,25.4,3.6,14.8,0,0
,267,0,0,0,6.2,14.7,0,0
,267,0,0,0,3.8,13.6,0,0
,267,0,0,0,2.8,15.2,0,0
,267,0,0,0,4.9,18.8,0,0
,267,0,0,0,6.7,17.9,0,0
,267,0,0,0,4.1,17.2,0,0
,267,0,0,0,5.1,14.4,0,0
,267,0,0,0,4.3,14.5,0,0
,267,0,0,0,3.6,14.6,0,0
,267,0,0,0,3.5,15.4,0,0
,267,0,0,0,4.3,17,0,0
,267,0,0,0,3.7,17,0,0
,267,0,0,0,3,16.5,0,0
,267,0,0,0,2.4,17.1,0,0
,267,0,0,0,3.3,18.1,0,0
,267,0,0,0,4.4,17,0,0
,267,0,0,0,5.1,18.3,0,0
,267,1.08,0,0,5.6,16.7,0,0
,267,0,0,0,5.2,10,0,0
,267,0,0,0,4.2,11,0,0
,267,2.87,1.1,1.7,4.7,12.9,0,0
,267,0.92,0.3,0.1,5.2,12.5,0,0
,267,0,0,0,3.8,11.2,0,0
,267,0,0,0,5.2,14.8,0,0
,267,0,0,0,3.9,14.9,0,0
,267,0,0,0,2.9,13.6,0,0
,267,0,0,0,4.7,14.7,0,0
,267,0,0,0,3.7,13.8,0,0
,267,0,0,0,3.8,12.4,0,0
,267,0,0,0,4.4,11,0,0
,267,0,0,0,5.3,9.2,0,0
,267,0,0,0,4.4,6.8,0,0
,267,0,0,0,4.2,9.5,0,0
,267,3.08,0,11.8,3.8,10,0,0
,267,4.08,0,1.1,4.8,11.2,0,0
,267,0,0,0,2.7,9.3,0,0
,267,5.83,0,7.5,6,7.2,0,0
,267,0,0,0,5.8,1.3,0,0
,267,12.33,0,18.8,3.5,5.6,0,0
,267,0,0,0,3,6.8,0,0
,267,13.58,0,21.1,6.4,8.3,0,0
,267,6.25,0,14.7,7,4.6,0,0
,267,0.5,0,0,5.8,0.2,0,0
,267,0,0,0,4.6,0.5,0,0
,267,0,0,0,4.2,4.2,0,0
,267,0,0,0,4.8,9.7,0,0
,267,0,0,0,3.6,12.1,0,0
,267,7.58,0,3.8,6,9.8,0,0
,267,0,0,0,5.9,1.9,0,0
,267,0,0,0,4.5,6.6,0,0
,267,0,0,0,4.6,3.1,0,0
,267,0,0,0,4.3,3.5,0,0
,267,0,0,0,4,1.5,0,0
,267,0,0,0,3.4,4.1,0,0
,267,22,0,3.3,4.1,4.6,0,0
,267,0,0,0,6.2,-0.1,0,0
,267,6.42,0,0.6,3.6,0.5,0,0
,267,0.92,0,0,4.4,2,0,0
,267,0,0,0,6,-4.4,0,0
,267,0,0,0,3.8,-5.9,0,0
,267,3.75,0,0.1,3.1,-2.4,0,0
,267,0,0,0,3.2,-0.9,0,0
,267,0.33,0,0,3.9,3.2,0,0
,267,2.08,0,1.7,3.5,8.1,0,0
,267,1.25,0,0.2,7.2,6.3,0,0
,267,0,0,0,4.2,-0.7,0,0
,267,2.17,0,1,4.3,2.1,0,0
,267,1.17,0,0,5.3,2.7,0,0
,267,0,0,0,3.6,5.3,0,0
,267,0,0,0,3.2,7.8,0,0
,267,6.75,0,9.8,4.5,7.7,0,0
,267,0,0,0,4.2,0.8,0,0
,267,1.42,0,0,4.8,-0.8,0,0
,267,0.83,0,0,3.9,-1.1,0,0
,267,3.25,0,0.6,2.9,-1.2,0,0
,267,1.08,0,0.3,3.5,4.1,0,0
,267,3.58,0,2.9,4.2,3.4,0,0
,267,0,0,0,3.1,0.8,0,0
,267,0,0,0,3.2,2,0,0
,267,5.08,0,0.3,5.2,2,0,0
,267,0,0,0,4.3,-1.7,0,0
,267,0,0,0,3.7,1.1,0,0
,267,6.75,0,1.4,4.4,3.8,0,0
,267,5.08,0,0.4,7.4,2.7,0,0
,267,1.58,0,0,7.5,-7.9,0,0
,267,9.83,0,0.1,2.6,-2.2,0,0
,267,0,0,0,4,1,0,0
,267,0,0,0,3.5,-0.1,0,0
,267,0,0,0,4.5,1.2,0,0
,267,0,0,0,2.9,1.3,0,0
,267,14.33,0,1.8,5.4,3.1,0,0
,267,24,0,46.3,6.3,6.3,0,0
,267,9.5,0,11.6,6.3,2.4,0,0
,267,0,0,0,4.3,-1.2,0,0
,267,0,0,0,3.7,-0.6,0,0
